disasterNumber,femaDeclarationString,state,declarationType,declarationTitle,declarationDate,incidentBeginDate,fipsStateCode,fipsCountyCode,designatedArea,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,event,landfall
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,000,Hollywood Indian Reservation,False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,000,Miccosukee Tribe of Indians of Florida,False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,001,Alachua (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,003,Baker (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,005,Bay (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,007,Bradford (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,009,Brevard (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,011,Broward (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,013,Calhoun (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,015,Charlotte (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,017,Citrus (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,019,Clay (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,021,Collier (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,023,Columbia (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,027,DeSoto (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,029,Dixie (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,031,Duval (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,033,Escambia (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,035,Flagler (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,037,Franklin (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,039,Gadsden (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,041,Gilchrist (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,043,Glades (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,045,Gulf (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,047,Hamilton (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,049,Hardee (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,051,Hendry (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,053,Hernando (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,055,Highlands (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,057,Hillsborough (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,059,Holmes (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,061,Indian River (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,063,Jackson (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,065,Jefferson (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,067,Lafayette (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,069,Lake (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,071,Lee (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,073,Leon (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,075,Levy (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,077,Liberty (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,079,Madison (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,081,Manatee (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,083,Marion (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,085,Martin (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,086,Miami-Dade (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,087,Monroe (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,089,Nassau (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,091,Okaloosa (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,093,Okeechobee (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,095,Orange (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,097,Osceola (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,099,Palm Beach (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,101,Pasco (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,103,Pinellas (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,105,Polk (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,107,Putnam (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,109,St. Johns (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,111,St. Lucie (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,113,Santa Rosa (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,115,Sarasota (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,117,Seminole (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,119,Sumter (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,121,Suwannee (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,123,Taylor (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,125,Union (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,127,Volusia (County),True,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,129,Wakulla (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,131,Walton (County),False,False,True,True,Ian,2022-09-28
4673,DR-4673-FL,FL,DR,HURRICANE IAN,2022-09-29T00:00:00.000Z,2022-09-23T00:00:00.000Z,12,133,Washington (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,001,Abbeville (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,003,Aiken (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,005,Allendale (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,007,Anderson (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,009,Bamberg (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,011,Barnwell (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,013,Beaufort (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,015,Berkeley (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,017,Calhoun (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,019,Charleston (County),True,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,021,Cherokee (County),False,False,True,True,Ian,2022-09-28
4677,DR-4677-SC,SC,DR,HURRICANE IAN,2022-11-21T00:00:00.000Z,2022-09-25T00:00:00.000Z,45,023,Chester (County),False,False,True,True,Ian,2022-09-28
