date,mktrf,rf,mktret
2026-02-19,-0.0024,0.0001,-0.0023
2026-02-20,0.0058,0.0001,0.0059
2026-02-23,-0.0118,0.0001,-0.0117
2026-02-24,0.0082,0.0001,0.0083
2026-02-25,0.0079,0.0001,0.008
2026-02-26,-0.0047,0.0001,-0.0046
2026-02-27,-0.0052,0.0001,-0.0050999999999999995
2026-03-02,0.0013,0.0001,0.0014
2026-03-03,-0.0098,0.0001,-0.0097
2026-03-04,0.0082,0.0001,0.0083
2026-03-05,-0.0065,0.0001,-0.0063999999999999994
2026-03-06,-0.0136,0.0001,-0.0135
2026-03-09,0.0083,0.0001,0.0084
2026-03-10,-0.0025,0.0001,-0.0024000000000000002
2026-03-11,-0.0007,0.0001,-0.0006
2026-03-12,-0.0161,0.0001,-0.016
2026-03-13,-0.006,0.0001,-0.0059
2026-03-16,0.0098,0.0001,0.009899999999999999
2026-03-17,0.0028,0.0001,0.0029
2026-03-18,-0.014,0.0001,-0.013900000000000001
2026-03-19,-0.0026,0.0001,-0.0025
2026-03-20,-0.0157,0.0001,-0.0156
2026-03-23,0.0125,0.0001,0.0126
2026-03-24,-0.0039,0.0001,-0.0038
2026-03-25,0.0063,0.0001,0.0064
2026-03-26,-0.0173,0.0001,-0.0172
2026-03-27,-0.0174,0.0001,-0.0173
2026-03-30,-0.0044,0.0001,-0.0043
2026-03-31,0.0298,0.0001,0.0299
2026-04-01,0.0069,0.0001,0.007
2026-04-02,0.0009,0.0001,0.001
2026-04-06,0.0043,0.0001,0.0044
2026-04-07,0.0003,0.0001,0.00039999999999999996
2026-04-08,0.0247,0.0001,0.0248
2026-04-09,0.0053,0.0001,0.0054
2026-04-10,-0.0018,0.0001,-0.0017
2026-04-13,0.0109,0.0001,0.011
2026-04-14,0.0119,0.0001,0.012
2026-04-15,0.0082,0.0001,0.0083
2026-04-16,0.0026,0.0001,0.0026999999999999997
2026-04-17,0.0127,0.0001,0.012799999999999999
2026-04-20,-0.0015,0.0001,-0.0014
2026-04-21,-0.0064,0.0001,-0.0063
2026-04-22,0.0095,0.0001,0.0096
2026-04-23,-0.0055,0.0001,-0.005399999999999999
2026-04-24,0.007,0.0001,0.0071
2026-04-27,0.001,0.0001,0.0011
2026-04-28,-0.0057,0.0001,-0.0056
2026-04-29,-0.0013,0.0001,-0.0012
2026-04-30,0.0113,0.0001,0.011399999999999999
2026-05-01,0.003,0.0002,0.0032
2026-05-04,-0.004,0.0002,-0.0038
2026-05-05,0.0083,0.0002,0.0085
2026-05-06,0.0139,0.0002,0.0141
2026-05-07,-0.0041,0.0002,-0.0039000000000000003
2026-05-08,0.0076,0.0002,0.0078
2026-05-11,0.0007,0.0002,0.0009
2026-05-12,-0.0022,0.0002,-0.002
2026-05-13,0.0059,0.0002,0.0060999999999999995
2026-05-14,0.0076,0.0002,0.0078
2026-05-15,-0.0132,0.0002,-0.013
2026-05-18,-0.001,0.0002,-0.0008
2026-05-19,-0.0071,0.0002,-0.006900000000000001
2026-05-20,0.0117,0.0002,0.0119
2026-05-21,0.0012,0.0002,0.0014
2026-05-22,0.0044,0.0002,0.0046
2026-05-26,0.0065,0.0002,0.006699999999999999
2026-05-27,0.0002,0.0002,0.0004
2026-05-28,0.0067,0.0002,0.0069
2026-05-29,0.0019,0.0002,0.0021
