state,company_raw,notice_date,n_employees,city,layoff_type,source
CA,"McDonald's Restaurants of California, Inc.",2025-06-18,87.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Scout Distribution, LLC - City of Industry",2025-06-18,87.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Scout Distribution, LLC - San Diego",2025-06-18,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - Robert Noyce Building,2025-06-18,76.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-9,2025-06-18,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-11,2025-06-18,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-12,2025-06-18,26.0,,Layoff Permanent,ca_2024_25.pdf
CA,Five Guys Operations,2025-06-20,17.0,,Closure Permanent,ca_2024_25.pdf
CA,Oxford Social Club,2025-06-20,26.0,,Closure Permanent,ca_2024_25.pdf
CA,"Prospect Medical Systems, LLC",2025-06-20,125.0,,Layoff Permanent,ca_2024_25.pdf
CA,Mucci Tehachapi Inc.,2025-06-23,21.0,,Closure Permanent,ca_2024_25.pdf
CA,Ball Horticultural Company,2025-06-24,33.0,,Closure Permanent,ca_2024_25.pdf
CA,Pacific Premier Bank,2025-06-24,78.0,,Layoff Permanent,ca_2024_25.pdf
CA,The Trevor Project,2025-06-25,12.0,,Layoff Permanent,ca_2024_25.pdf
CA,Joe's Crab Shack,2025-06-25,61.0,,Closure Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield (222),2025-06-25,10.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield (543),2025-06-25,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield,2025-06-25,6.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield (401),2025-06-25,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield (455),2025-06-25,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield (1000),2025-06-25,12.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cushman & Wakefield (845),2025-06-25,49.0,,Layoff Permanent,ca_2024_25.pdf
CA,Richland Ace Hardware,2025-06-25,10.0,,Closure Permanent,ca_2024_25.pdf
CA,Intel Corporation - Robert Noyce,2025-06-25,57.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-1 3065 Bowers,2025-06-25,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-2,2025-06-25,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-9,2025-06-25,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation - SC-11,2025-06-25,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation,2025-06-25,45.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation,2025-06-25,54.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Van Law Food Products, Inc.",2025-06-26,89.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Beachbody, LLC",2025-06-26,70.0,,Layoff Permanent,ca_2024_25.pdf
CA,"genentech, Inc.",2025-06-26,141.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Pier 15 Logistics LLC Amazon Delivery Station - HLA1,2025-06-27,50.0,,Closure Permanent,ca_2024_25.pdf
CA,Pocino Foods Company,2025-06-27,124.0,,Closure Permanent,ca_2025_26.xlsx
CA,Bicycle Transit Systems,2025-06-30,65.0,,Layoff Permanent,ca_2024_25.pdf
CA,Araca Ink LLC,2025-06-30,64.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Supernal, LLC - 401",2025-06-30,27.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Supernal, LLC - 1062",2025-06-30,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Supernal, LLC - 15555",2025-06-30,20.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Supernal, LLC - 117",2025-06-30,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,Marketing.com,2025-06-30,72.0,,Closure Permanent,ca_2024_25.pdf
CA,Ford Design Studio,2025-06-30,263.0,,Closure Permanent,ca_2025_26.xlsx
CA,Sharp HealthCare - 8695,2025-06-30,244.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Sharp HealthCare - 751,2025-06-30,34.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Sharp HealthCare - 250,2025-06-30,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Sharp HealthCare - 5555,2025-06-30,40.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Sharp HealthCare - 7901,2025-06-30,62.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Sharp HealthCare - 5651,2025-06-30,13.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Republic National Distributing Company,2025-07-01,104.0,,Closure Permanent,ca_2025_26.xlsx
CA,Santa Fe Springs Swap Meet,2025-07-01,109.0,,Layoff Not known at this time,ca_2025_26.xlsx
CA,"Young's Market Company, LLC dba Republic National Distributing Company",2025-07-01,176.0,,Closure Permanent,ca_2025_26.xlsx
CA,Republic National Distributing Company (14352),2025-07-01,79.0,,Closure Permanent,ca_2025_26.xlsx
CA,Republic National Distributing Company (14402),2025-07-01,561.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Republic National Distributing Company, LLC",2025-07-01,238.0,,Closure Permanent,ca_2025_26.xlsx
CA,Republic National Distributing Company,2025-07-01,226.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Young's Market Company, LLC dba Republic National Distributing Company",2025-07-01,80.0,,Closure Permanent,ca_2025_26.xlsx
CA,Republic National Distributing Company,2025-07-01,156.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Young's Market Company, LLC dba Republic National Distributing Company",2025-07-01,136.0,,Closure Permanent,ca_2025_26.xlsx
CA,Coastal Trading Ventures,2025-07-02,74.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Activision Blizzard,2025-07-02,73.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Cruise, LLC - 640 Cesar Chavez",2025-07-03,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Cruise, LLC - 1201 Bryant",2025-07-03,85.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Cruise, LLC - 840 W",2025-07-03,14.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Paramount Global (1575),2025-07-03,48.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Paramount Global (5555),2025-07-03,61.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(3909) San Diego LGBT Community Center,2025-07-03,60.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(1640) San Diego LGBT Community Center,2025-07-03,7.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(1045) San Diego LGBT Community Center,2025-07-03,6.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(3636) San Diego LGBT Community Center,2025-07-03,20.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(3878) San Diego LGBT Community Center,2025-07-03,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(514) San Diego LGBT Community Center,2025-07-03,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(1807) San Diego LGBT Community Center,2025-07-03,5.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(3851) San Diego LGBT Community Center,2025-07-03,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(1180) San Diego LGBT Community Center,2025-07-03,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(3045) San Diego LGBT Community Center,2025-07-03,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(134) San Diego LGBT Community Center,2025-07-03,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(520) San Diego LGBT Community Center,2025-07-03,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(460) San Diego LGBT Community Center,2025-07-03,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,(131) San Diego LGBT Community Center,2025-07-03,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (Robert Noyce Building),2025-07-07,184.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-1),2025-07-07,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-2),2025-07-07,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-9),2025-07-07,37.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-11),2025-07-07,8.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-12),2025-07-07,179.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation,2025-07-07,174.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-07,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-07,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-07,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"McDonald&rsquo;s Restaurants of California, Inc.",2025-07-08,87.0,,Closure Temporary,ca_2025_26.xlsx
CA,T. Marzetti,2025-07-08,77.0,,Closure Permanent,ca_2025_26.xlsx
CA,Best Buy Health,2025-07-08,161.0,,Closure Permanent,ca_2025_26.xlsx
CA,University of Southern California,2025-07-08,55.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Levy,2025-07-09,276.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Pacira BioSciences, Inc.",2025-07-09,71.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-09,17.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"GSC Logistics, Inc.",2025-07-10,25.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"GSC National Transportation, Inc",2025-07-10,38.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (1011),2025-07-10,8.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (10252),2025-07-10,11.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (12137),2025-07-10,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (10262),2025-07-10,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (11473),2025-07-10,37.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (14002),2025-07-10,7.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quixote Studio Services (13334),2025-07-10,16.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation,2025-07-10,170.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (Robert Noyce),2025-07-10,203.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-1),2025-07-10,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-2),2025-07-10,43.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-9),2025-07-10,16.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-11),2025-07-10,5.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Intel Corporation (SC-12),2025-07-10,55.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"SenDx Medical, Inc.",2025-07-10,119.0,,Closure Permanent,ca_2025_26.xlsx
CA,"GSC Solutions, Inc.",2025-07-10,32.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Quanex Homeshield LLC,2025-07-11,15.0,,Closure Permanent,ca_2025_26.xlsx
CA,"LMB Mortgage Services, Inc. dba LowerMyBills.com",2025-07-11,38.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - Oakland,2025-07-14,70.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Blue Shield of California - Town Center, Building C",2025-07-14,6.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Blue shield of California - Town Center, Building B",2025-07-14,32.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - Long Beach,2025-07-14,11.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - Woodland Hills,2025-07-14,10.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - Rancho Cordova,2025-07-14,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - San Diego,2025-07-14,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - Lodi,2025-07-14,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Blue Shield of California - Redding,2025-07-14,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals - Pleasanton,2025-07-14,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals - Pasadena,2025-07-14,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Levi Strauss & Co.,2025-07-14,44.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Gatan, Inc.",2025-07-15,96.0,,Closure Temporary,ca_2025_26.xlsx
CA,Corteva Agriscience,2025-07-15,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Paramount Global,2025-07-15,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,International Paper Company,2025-07-15,71.0,,Closure Permanent,ca_2025_26.xlsx
CA,KIRA Government Services,2025-07-15,11.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Mental Health Association of San Francisco,2025-07-16,200.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Genentech, Inc.",2025-07-16,87.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Leah's Pantry,2025-07-16,40.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Leah's Pantry,2025-07-16,40.0,,Layoff Permanent,ca_2025_26.xlsx
CA,E. & J. Gallo Winery,2025-07-17,47.0,,Closure Permanent,ca_2025_26.xlsx
CA,Clark Pacific,2025-07-17,65.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Oheck, LLC",2025-07-17,174.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primal Pet Foods, Inc. - Chadbourne",2025-07-17,7.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primal Pet Foods, Inc.",2025-07-17,10.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primal Pet Foods, Inc. - Watt",2025-07-17,130.0,,Closure Permanent,ca_2025_26.xlsx
CA,Gee Heavy Machinery,2025-07-18,7.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Gee Heavy Machinery,2025-07-18,9.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"L3Harris Technologies, Inc.",2025-07-18,149.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Gee Heavy Machinery,2025-07-18,7.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,AMD Direct Inc.,2025-07-18,7.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Gee Heavy Machinery,2025-07-18,34.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Primo Brands, Inc.",2025-07-18,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Ventura Coastal,2025-07-18,70.0,,Layoff Temporary,ca_2025_26.xlsx
CA,SSP America,2025-07-21,116.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-21,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-21,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Lazy Dog,2025-07-21,89.0,,Closure Permanent,ca_2025_26.xlsx
CA,Williamson Morgan & Associates LLC,2025-07-21,22.0,,Layoff Not known at this time,ca_2025_26.xlsx
CA,"US Foods, Inc.",2025-07-22,48.0,,Closure Permanent,ca_2025_26.xlsx
CA,International Flavors & Fragrances,2025-07-22,36.0,,Closure Permanent,ca_2025_26.xlsx
CA,Block By Block-CA,2025-07-24,82.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Planned Parenthood Mar Monte,2025-07-24,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Planned Parenthood Mar Monte,2025-07-24,11.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Planned Parenthood Mar Monte,2025-07-24,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,10.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,13.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,17.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Planned Parenthood Mar Monte,2025-07-24,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc.",2025-07-24,9.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc. - 29",2025-07-24,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc. 5440",2025-07-24,12.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc. - 3131",2025-07-24,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte,  Inc. - 1694",2025-07-24,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Planned Parenthood Mar Monte, Inc. - 1691",2025-07-24,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Crane Food Services,2025-07-25,85.0,,Layoff Temporary,ca_2025_26.xlsx
CA,"Decra Roofing Systems, Inc.",2025-07-28,57.0,,Closure Permanent,ca_2025_26.xlsx
CA,"CRST Lincoln Sales, Inc. dba CRST Equipment Solutions, Inc.",2025-07-28,10.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Spiral Binding, LLC",2025-07-28,135.0,,Closure Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-28,6.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-28,4.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals (393),2025-07-28,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals (74),2025-07-28,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals (99),2025-07-28,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-07-28,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"CRST Expedited, Inc. dba CRST The Transportation Solution",2025-07-28,7.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Decra Roofing Systems, Inc.",2025-07-28,4.0,,Closure Permanent,ca_2025_26.xlsx
CA,Coastal Trading Ventures,2025-07-29,27.0,,Closure Permanent,ca_2025_26.xlsx
CA,Thermo Fisher Scientific (5823),2025-07-29,52.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Thermo Fisher Scientific (5781),2025-07-29,33.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Galleher LLC,2025-07-29,2.0,,Closure Permanent,ca_2025_26.xlsx
CA,Galleher LLC,2025-07-29,2.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Warner Bros. Discovery, Inc. (100)",2025-07-30,11.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Warner Bros. Discovery, Inc. (200)",2025-07-30,38.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Warner Bros. Discovery, Inc. (4000)",2025-07-30,3.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Recology Vallejo,2025-07-30,25.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Greif Packaging LLC,2025-07-31,43.0,,Closure Permanent,ca_2025_26.xlsx
CA,Children's Specialists of San Diego,2025-07-31,55.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Stanford University,2025-07-31,363.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Wildbrine, LLC",2025-07-31,4.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Poseida Therapeutics, Inc.",2025-07-31,52.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Southwest Key Programs, Inc. - Casa Pleasant Hill",2025-07-31,47.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Southwest Key Programs, Inc. - Casa San Diego",2025-07-31,116.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Adventist Health White Memorial,2025-07-31,28.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Host International Inc.,2025-08-01,70.0,,Layoff Temporary,ca_2025_26.xlsx
CA,"Azoteas Mex LA, LLC",2025-08-01,48.0,,Closure Permanent,ca_2025_26.xlsx
CA,"SIE Orange County Kitchen, LLC",2025-08-01,64.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Horizon Hobby, LLC",2025-08-01,19.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Zeco Systems, Inc (DBA Shell Recharge Solutions)",2025-08-04,4.0,,Closure Permanent,ca_2025_26.xlsx
CA,University of Southern California Keck Hospital,2025-08-04,45.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California Norris Cancer Hospital,2025-08-04,10.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California Soto II,2025-08-04,26.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California HC1,2025-08-04,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California HC2,2025-08-04,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California HC3,2025-08-04,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California (HC4),2025-08-04,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California DTLA Clinic,2025-08-04,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California,2025-08-04,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Marathon Staffing Solutions Inc,2025-08-05,9.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Marathon Staff Solutions Inc. - W. Sacramento,2025-08-05,62.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Southwest Key Programs, Inc.",2025-08-06,3.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Gilead Sciences, Inc.",2025-08-06,5.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Southwest Key Programs, Inc.",2025-08-06,5.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Jabil, Inc.",2025-08-06,21.0,,Closure Permanent,ca_2025_26.xlsx
CA,Altera Corporation,2025-08-07,82.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"TriLink Biotechnologies, LLC (10770)",2025-08-08,69.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"TriLink Biotechnologies, LLC (5717)",2025-08-08,5.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"TriLink Biotechnologies, LLC (10240)",2025-08-08,5.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"TriLink Biotechnologies, LLC (10247)",2025-08-08,11.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Diamond Baseball Holdings,2025-08-08,7.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Adventist Health Sonora,2025-08-08,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Buck Mason,2025-08-12,2.0,,Closure Permanent,ca_2025_26.xlsx
CA,Block,2025-08-12,5.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Oracle America, Inc.",2025-08-13,45.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Oracle America, Inc.",2025-08-13,143.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Bausch Health US, LLC",2025-08-13,49.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Oracle America, Inc.",2025-08-13,101.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Cisco Systems, Inc.",2025-08-13,157.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Cisco Systems, Inc.",2025-08-13,64.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Sella Restaurant Holdings LP,2025-08-13,72.0,,Closure Permanent,ca_2025_26.xlsx
CA,"Delaware North Companies Travel Hospitality Services, Inc.",2025-08-14,92.0,,Layoff Permanent,ca_2025_26.xlsx
CA,University of Southern California,2025-08-14,54.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Warner Music Inc.,2025-08-14,56.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Adventist Health Simi Valley,2025-08-14,2.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Anaheim Arena Management, LLC",2025-08-14,91.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Pactiv LLC,2025-08-14,127.0,,Closure Permanent,ca_2025_26.xlsx
CA,Silgan Containers,2025-08-14,78.0,,Layoff Temporary,ca_2025_26.xlsx
CA,The Vons Companies Inc.,2025-08-15,54.0,,Closure Temporary,ca_2025_26.xlsx
CA,Adventist Health White Memorial & Montebello,2025-08-15,54.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Adventist Health Glendale,2025-08-15,58.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Adventist Health 1,2025-08-15,296.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Adventist Health Simi Valley,2025-08-15,1.0,,Layoff Permanent,ca_2025_26.xlsx
CA,"Zeco Systems, Inc.",2025-08-18,114.0,,Layoff Permanent,ca_2025_26.xlsx
CA,Penney OpCo LLC,2025-08-18,76.0,,Closure Permanent,ca_2025_26.xlsx
CA,Kaiser Foundation Hospitals,2025-08-18,2.0,,Layoff Permanent,ca_2025_26.xlsx
