state,company_raw,notice_date,n_employees,city,county,layoff_type,source
TX,Freeman Digi Ventures,2020-09-18,3.0,Dallas,Dallas,,warn_tx.json
TX,Freeman Digi Ventures-Davis St.,2020-09-18,2.0,Dallas,Dallas,,warn_tx.json
TX,"Freeman Expositions, LLC",2020-09-18,21.0,Dallas,Dallas,,warn_tx.json
TX,Freeman Expositions-Davis St.,2020-09-18,20.0,Dallas,Dallas,,warn_tx.json
TX,Freeman Audio Visual,2020-09-18,57.0,Dallas,Dallas,,warn_tx.json
TX,Freeman Company,2020-09-18,83.0,Dallas,Dallas,,warn_tx.json
TX,Freeman Expositions,2020-09-18,34.0,San Antonio,Bexar,,warn_tx.json
TX,The Expo Group Inc.,2020-09-29,114.0,Irving,Dallas,,warn_tx.json
TX,"Securitas Critical Infrastructure Services, Inc.",2020-10-05,142.0,Glen Rose,Somervell,,warn_tx.json
TX,Wyndham - Riverside Suites Sales,2020-10-13,3.0,San Antonio,Bexar,,warn_tx.json
TX,Turner Industries,2020-10-13,190.0,Paris,Lamar,,warn_tx.json
TX,Transocean Offshore Deepwater Drilling-Deepwater Asgard,2020-10-15,100.0,Houston,Harris,,warn_tx.json
TX,Aramark-Whataburger Field,2020-10-16,86.0,Corpus Ch,Nueces,,warn_tx.json
TX,Aramark-Minute Maid Park,2020-10-16,751.0,Houston,Harris,,warn_tx.json
TX,Aramark-Cynthia Woods Mitchell Pavillion,2020-10-16,75.0,The Woodlands,Montgomery,,warn_tx.json
TX,Hyatt Regency Hotel,2020-10-16,101.0,Dallas,Dallas,,warn_tx.json
TX,Aramark - AT&T Center,2020-10-16,287.0,San Antonio,Bexar,,warn_tx.json
TX,Transform SR LLC - Round Rock,2020-10-20,170.0,Round Rock,Williamson,,warn_tx.json
TX,Methodist Southlake Hospital,2020-10-20,153.0,Southlake,Denton,,warn_tx.json
TX,"Remedy Applications, Inc.",2020-10-22,82.0,Austin,Travis,,warn_tx.json
TX,Grand Hyatt Dallas-Ft Worth,2020-10-23,75.0,DFW Airport,Tarrant,,warn_tx.json
TX,Regal Cinema-Tomball,2020-10-27,51.0,Tomball,Harris,,warn_tx.json
TX,Regal Cinema-Houston,2020-10-27,49.0,Houston,Harris,,warn_tx.json
TX,VillaSport - Katy,2020-10-27,43.0,Katy,Fort Bend,,warn_tx.json
TX,VillaSport - Cypress,2020-10-27,47.0,Cypress,Harris,,warn_tx.json
TX,VillaSport,2020-10-27,48.0,The Woodlands,Montgomery,,warn_tx.json
TX,Cheddar's Scratch Kitchen - McAllen,2020-10-28,52.0,McAllen,Hidalgo,,warn_tx.json
TX,Alorica-Austin,2020-10-29,712.0,Austin,Travis,,warn_tx.json
TX,CDI HS - Muleshoe Center,2020-11-02,9.0,Muleshoe,Bailey,,warn_tx.json
TX,CDI HS - Central Office Admin,2020-11-02,13.0,Laredo,Webb,,warn_tx.json
TX,CDI HS - Alice Center,2020-11-02,13.0,Alice,Jim Wells,,warn_tx.json
TX,CDI HS - Crystal City Satellite,2020-11-02,10.0,Crystal City,Zavala,,warn_tx.json
TX,CDI HS - Eagle Pass II Center,2020-11-02,20.0,Eagle Pass,Maverick,,warn_tx.json
TX,CDI HS - Eagle Pass I/T Center,2020-11-02,25.0,Eagle Pass,Maverick,,warn_tx.json
TX,CDI HS - Falfurrias Center,2020-11-02,14.0,Falfurrias,Brooks,,warn_tx.json
TX,CDI HS - Floydada Center,2020-11-02,9.0,Floydada,Floyd,,warn_tx.json
TX,CDI HS - Henry Bonilla Center,2020-11-02,13.0,Laredo,Webb,,warn_tx.json
TX,CDI HS - Laredo Norton Admin,2020-11-02,19.0,Laredo,Webb,,warn_tx.json
TX,CDI HS - Mathis Center,2020-11-02,15.0,Mathis,San Patricio,,warn_tx.json
TX,CDI HS - Pearsall Center,2020-11-02,10.0,Pearsall,Frio,,warn_tx.json
TX,CDI HS - Plainview Center,2020-11-02,5.0,Plainview,Hale,,warn_tx.json
TX,CDI HS - Rio Grande City Center,2020-11-02,25.0,Rio Grande City,Starr,,warn_tx.json
TX,CDI HS - Roma Center,2020-11-02,23.0,Roma,Starr,,warn_tx.json
TX,CDI HS - Uvalde Center,2020-11-02,12.0,Uvalde,Uvalde,,warn_tx.json
TX,CDI HS - Lubbock Center,2020-11-02,14.0,Lubbock,Lubbock,,warn_tx.json
TX,Sodexo-El Paso,2020-11-06,177.0,El Paso,El Paso,,warn_tx.json
TX,Southwest - Dallas Lovefield Airport,2020-11-06,8.0,Dallas,Dallas,,warn_tx.json
TX,Southwest - William P. Hobby Airport,2020-11-06,8.0,Houston,Harris,,warn_tx.json
TX,Sodexo-Austin,2020-11-06,80.0,Austin,Travis,,warn_tx.json
TX,Electronic Transaction Consultants,2020-11-12,68.0,Richardson,Dallas,,warn_tx.json
TX,XPO Logistics Supply-Lancaster,2020-11-13,53.0,Lancaster,Dallas,,warn_tx.json
TX,Tailored Shared Services,2020-11-18,61.0,Houston,Harris,,warn_tx.json
TX,Southwest-Hobby Airport,2020-11-18,35.0,Houston,Harris,,warn_tx.json
TX,Southwest - Dallas Lovefield Airport,2020-11-18,82.0,Dallas,Dallas,,warn_tx.json
TX,Compass Group Eurest - Airport FWY,2020-11-24,2.0,Fort Worth,Tarrant,,warn_tx.json
TX,Compass Group Eurest - Hwy 360,2020-11-24,12.0,Fort Worth,Tarrant,,warn_tx.json
TX,Compass Group Eurest - American Blvd.,2020-11-24,2.0,Fort Worth,Tarrant,,warn_tx.json
TX,Compass Group Eurest - One Transformation Way,2020-11-24,4.0,Fort Worth,Tarrant,,warn_tx.json
TX,Compass Group Eurest,2020-11-24,32.0,Fort Worth,Tarrant,,warn_tx.json
TX,"Hilite Industries-Automotive, LLC",2020-11-24,139.0,Carrollton,Dallas,,warn_tx.json
TX,Compass Group Eurest - 4501 Hwy 360,2020-11-24,37.0,Fort Worth,Tarrant,,warn_tx.json
TX,Stork  (A FLUOR Company),2020-11-30,18.0,Dayton,Liberty,,warn_tx.json
TX,Fluor - Port Neches,2020-11-30,113.0,Port Neches,Jefferson,,warn_tx.json
TX,ConocoPhillips - 935 N.,2020-11-30,,Houston,Harris,,warn_tx.json
TX,ConocoPhillips - Park Row,2020-11-30,,Houston,Harris,,warn_tx.json
TX,Exxon Mobil Campus,2020-12-02,677.0,Spring,Harris,,warn_tx.json
TX,ExxonMobil Hughes Landing - 1735,2020-12-02,35.0,The Woodlands,Montgomery,,warn_tx.json
TX,ExxonMobil Hughes Landing - 1725,2020-12-02,10.0,The Woodlands,Montgomery,,warn_tx.json
TX,Southwest - Customer Service & Support,2020-12-03,106.0,San Antonio,Bexar,,warn_tx.json
TX,Southwest - San Antonio Int'l Airport,2020-12-03,36.0,San Antonio,Bexar,,warn_tx.json
TX,Southwest - Customer Service and Support,2020-12-03,79.0,Houston,Harris,,warn_tx.json
TX,Southwest-Dallas Love Field,2020-12-03,465.0,Dallas,Dallas,,warn_tx.json
TX,Southwest-ABA,2020-12-03,77.0,Austin,Travis,,warn_tx.json
TX,Southwest-Dallas,2020-12-03,10.0,Dallas,Dallas,,warn_tx.json
TX,Southwest - William P. Hobby,2020-12-03,54.0,Houston,Harris,,warn_tx.json
TX,Francesca's Holdings Corp - Clay Rd.,2020-12-04,223.0,Houston,Harris,,warn_tx.json
TX,"Sable Permian Resourcces Operating, LLC - Big Lake",2020-12-04,81.0,Big Lake,Reagan,,warn_tx.json
TX,"Sable Permian Resources Operating, LLC",2020-12-04,100.0,Houston,Harris,,warn_tx.json
TX,"Parsley Energy, Inc.-Congress Ave",2020-12-07,85.0,Austin,Travis,,warn_tx.json
TX,"Parsley Energy, Inc.-ABA",2020-12-07,2.0,Austin,Travis,,warn_tx.json
TX,"Parsley Energy, Inc.-Colorado St.",2020-12-07,147.0,Austin,Travis,,warn_tx.json
TX,Morrison Healthcare - University of Texas Medical Branch,2020-12-08,149.0,Galveston,Galveston,,warn_tx.json
TX,Angleton Danbury Hospital,2020-12-08,12.0,Angleton,Brazoria,,warn_tx.json
TX,League City Campus Hospital,2020-12-08,15.0,League City,Galveston,,warn_tx.json
TX,Clear Lake Campus Hospital,2020-12-08,27.0,Webster,Harris,,warn_tx.json
TX,LEH-S Presa St,2020-12-08,33.0,San Antonio,Bexar,,warn_tx.json
TX,LEH -BDA Crossing,2020-12-08,50.0,San Antonio,Bexar,,warn_tx.json
TX,LEH-Elmendorf,2020-12-08,5.0,Elmendorf,Bexar,,warn_tx.json
TX,LEH-Falls City,2020-12-08,4.0,Falls City,Karnes,,warn_tx.json
TX,Allied Universal Security Services,2020-12-08,88.0,Arlington,Tarrant,,warn_tx.json
TX,Tom Thumb #2574,2020-12-08,11.0,Ft. Worth,Tarrant,,warn_tx.json
TX,Tom Thumb #2642,2020-12-08,17.0,Dallas,Dallas,,warn_tx.json
TX,Tom Thumb #1788,2020-12-08,17.0,Plano,Collin,,warn_tx.json
TX,Tom Thumb #1786,2020-12-08,16.0,Grand Prairie,Dallas,,warn_tx.json
TX,Tom Thumb #2578,2020-12-08,10.0,Garland,Dallas,,warn_tx.json
TX,Tom Thumb #3658,2020-12-08,16.0,Arlington,Tarrant,,warn_tx.json
TX,Tom Thumb #1781,2020-12-08,10.0,Coppell,Dallas,,warn_tx.json
TX,"Patrician Window Coverings, Inc.",2020-12-10,95.0,Webster,Harris,,warn_tx.json
TX,Hyatt Regency DFW,2020-12-14,111.0,DFW Airport,Tarrant,,warn_tx.json
TX,Manitou Equipment America,2020-12-14,149.0,Waco,McLennan,,warn_tx.json
TX,"Laz Parking Texas, LLC",2020-12-14,135.0,Dallas,Dallas,,warn_tx.json
TX,"Halliburton Energy Services, Inc. - Carrollton",2020-12-15,216.0,Carrollton,Dallas,,warn_tx.json
TX,"Parsley Energy, Inc. - Midland",2020-12-15,100.0,Midland,Midland,,warn_tx.json
TX,EVO Transportation,2020-12-15,104.0,Austin,Travis,,warn_tx.json
TX,ACCC Insurance Company,2020-12-21,122.0,Houston,Harris,,warn_tx.json
TX,IBEX,2020-12-22,248.0,New Braunfels,Comal,,warn_tx.json
TX,BoomerangTube LLC - FM 3361,2020-12-22,150.0,Liberty,Liberty,,warn_tx.json
TX,DHL - Baytown,2021-01-05,97.0,Baytown,Harris,,warn_tx.json
TX,"VT Industries, Inc.",2021-01-06,104.0,Universal City,Bexar,,warn_tx.json
TX,Transform SR LLC-San Antonio,2021-01-06,67.0,San Antonio,Bexar,,warn_tx.json
TX,"Par-Pak, Inc.",2021-01-08,1.0,Houston,Harris,,warn_tx.json
TX,Albertsons #3064,2021-01-08,67.0,Bellaire,Harris,,warn_tx.json
TX,ADS Alliance Data Systems,2021-01-13,50.0,San Antonio,Bexar,,warn_tx.json
TX,Johnson Controls-Ruskin Rooftop Systems,2021-01-14,151.0,Carrollton,Dallas,,warn_tx.json
TX,Alliance Data Card Services,2021-01-14,50.0,San Antonio,Bexar,,warn_tx.json
TX,Gibraltar US,2021-01-21,96.0,San Benito,Cameron,,warn_tx.json
TX,Lucite International,2021-01-25,99.0,Nederland,Jefferson,,warn_tx.json
TX,Baylor Scott & White Health-Elm St,2021-01-27,46.0,Dallas,Dallas,,warn_tx.json
TX,Baylor Scott & White Health-Main St,2021-01-27,25.0,Dallas,Dallas,,warn_tx.json
TX,Baylor Scott & White Health-Round Rock,2021-01-27,83.0,Round Rock,Williamson,,warn_tx.json
TX,Baylor Scott & White Health-Austin,2021-01-27,62.0,Austin,Travis,,warn_tx.json
TX,"Trinity Rail Maintenance Services, Inc.",2021-01-28,59.0,Vidor,Orange,,warn_tx.json
TX,CACI-ISS,2021-01-28,73.0,San Antonio,Bexar,,warn_tx.json
TX,Columbia Commercial Building Products,2021-02-01,59.0,Rockwall,Rockwall,,warn_tx.json
TX,American Airlines-DFW Hangar,2021-02-05,50.0,DFW Airport,Tarrant,,warn_tx.json
TX,American Airlines-DFW Admin Bldg,2021-02-05,16.0,DFW Airport,Tarrant,,warn_tx.json
TX,American Airlines-HDQ,2021-02-05,229.0,Ft. Worth,Tarrant,,warn_tx.json
TX,American Airlines-HDQ2,2021-02-05,41.0,Ft. Worth,Tarrant,,warn_tx.json
TX,American Airlines - Ft Worth,2021-02-05,9.0,Fort Worth,Tarrant,,warn_tx.json
TX,American Airlines-Flight Training,2021-02-05,103.0,Ft. Worth,Tarrant,,warn_tx.json
TX,American Airlines-Delta Hanger,2021-02-05,38.0,DFW Airport,Dallas,,warn_tx.json
TX,American Airlines-SRO,2021-02-05,2.0,Ft. Worth,Tarrant,,warn_tx.json
TX,Seadrill Americas-West Neptune,2021-02-08,162.0,Houston,Harris,,warn_tx.json
TX,CBRE,2021-02-08,193.0,Dallas,Dallas,,warn_tx.json
TX,Hilton Anatole,2021-02-10,206.0,Dallas,Dallas,,warn_tx.json
TX,Coca Cola North America,2021-02-15,76.0,Grand Prairie,Dallas,,warn_tx.json
TX,American Airlines-DFW,2021-02-21,2475.0,DFW Airport,Tarrant,,warn_tx.json
TX,West Texas Medical Associates,2021-02-25,114.0,San Angelo,Tom Green,,warn_tx.json
TX,"Relyant Global, LLC",2021-03-02,70.0,San Juan,Hidalgo,,warn_tx.json
TX,"Wonderful Citrus Packing, LLC",2021-03-05,141.0,Mission,Hidalgo,,warn_tx.json
TX,Walmart #5931,2021-03-09,217.0,Dallas,Dallas,,warn_tx.json
TX,Hilton-Austin,2021-03-12,64.0,Austin,Travis,,warn_tx.json
TX,"Thyssenkrupp Supply Chain Services, Inc.",2021-03-18,30.0,Houston,Harris,,warn_tx.json
TX,Renaissance Dallas Addison Hotel,2021-03-18,134.0,Addison,Dallas,,warn_tx.json
TX,Dallas Marriott Las Colinas,2021-03-18,59.0,Irving,Dallas,,warn_tx.json
TX,Renaisance Dallas Addison Hotel - Ft. Worth,2021-03-18,53.0,Ft. Worth,Tarrant,,warn_tx.json
TX,"CSG Systems, Inc.",2021-03-23,57.0,Austin,Travis,,warn_tx.json
TX,Ovintive USA Inc.,2021-03-25,95.0,Karnes City,Karnes,,warn_tx.json
TX,"Fresenius Health Partners, I c.",2021-03-31,121.0,Austin,Travis,,warn_tx.json
TX,Furr's Fresh Buffet-McAllen,2021-03-31,71.0,McAllen,Hidalgo,,warn_tx.json
TX,GDC Technics,2021-04-09,56.0,San Antonio,Bexar,,warn_tx.json
TX,GDC Technics - Ft. Worth,2021-04-09,120.0,Fort Worth,Denton,,warn_tx.json
TX,Union Pacific Palestine Car Facility,2021-04-15,57.0,Palestine,Anderson,,warn_tx.json
TX,Frontier Communications Corp.-Citizens Telecom Services,2021-04-15,33.0,Allen,Collin,,warn_tx.json
TX,Kindred Hospital - Mansfield,2021-04-15,156.0,Mansfield,Tarrant,,warn_tx.json
TX,Leidos-VA Austin IT Center,2021-04-16,140.0,Austin,Travis,,warn_tx.json
TX,Sodexo-Texoma Medical Center,2021-04-19,105.0,Denison,Grayson,,warn_tx.json
TX,Five Star Senior Living Inc.,2021-04-20,63.0,San Antonio,Bexar,,warn_tx.json
TX,"Texas Capital Bank, NA - MCA",2021-04-23,95.0,Richardson,Dallas,,warn_tx.json
TX,Art Asset-Dallas,2021-04-26,7.0,Grand Prairie,Dallas,,warn_tx.json
TX,Art Asset-Austin 1,2021-04-26,5.0,Austin,Travis,,warn_tx.json
TX,Art Asset-Houston,2021-04-26,12.0,Houston,Harris,,warn_tx.json
TX,Art Asset-San Antonio North,2021-04-26,3.0,San Antonio,Bexar,,warn_tx.json
TX,Art Asset-San Antonio Central,2021-04-26,2.0,San Antonio,Bexar,,warn_tx.json
TX,Art Asset-Austin Corporate,2021-04-26,9.0,Austin,Williamson,,warn_tx.json
TX,Art Asset-El Paso,2021-04-26,1.0,El Paso,El Paso,,warn_tx.json
TX,Art Asset-Killeen,2021-04-26,2.0,Killeen,Bell,,warn_tx.json
TX,Art Asset-Brownsville,2021-04-26,2.0,Weslaco,Hidalgo,,warn_tx.json
TX,"Conduit Global-kgb USA, Inc.",2021-04-26,245.0,San Antonio,Bexar,,warn_tx.json
TX,Concentrix CVG,2021-04-28,422.0,Laredo,Webb,,warn_tx.json
TX,EnerVest Ltd.,2021-04-29,111.0,Houston,Harris,,warn_tx.json
TX,Reliant Transportation,2021-05-03,259.0,Justin,Denton,,warn_tx.json
TX,Reliant Transportation-West Lot,2021-05-03,98.0,Haslet,Tarrant,,warn_tx.json
TX,Aramark Educational Services - SFASU,2021-05-06,215.0,Nacogdoches,Nacogdoches,,warn_tx.json
TX,Legend Energy Service-Longview,2021-05-12,118.0,Longview,Gregg,,warn_tx.json
TX,The Children's Shelter-Family Tapestry,2021-05-14,93.0,San Antonio,Bexar,,warn_tx.json
TX,"AIG Technologies, Inc.",2021-05-20,63.0,Fort Worth,Tarrant,,warn_tx.json
TX,U.S. Well Services,2021-05-24,63.0,San Angelo,Tom Green,,warn_tx.json
TX,U.S. Well Services - Pleasanton,2021-05-24,108.0,Pleasanton,Atascosa,,warn_tx.json
TX,Probe Group North America LLC,2021-05-25,150.0,Lewisville,Denton,,warn_tx.json
TX,"Progenity, Inc.-Riverside Dr.",2021-06-01,9.0,Irving,Dallas,,warn_tx.json
TX,"Mattison Pathology, LLP dba Avero Diagnotics",2021-06-01,5.0,Irving,Dallas,,warn_tx.json
TX,Mattison Pathollogy dba Avero Diagnotics-Fuller Dr.,2021-06-01,7.0,Irving,Dallas,,warn_tx.json
TX,Katerra Inc.,2021-06-01,82.0,Carrollton,Dallas,,warn_tx.json
TX,Texas Golden Peanut -ADM,2021-06-01,86.0,El Paso,El Paso,,warn_tx.json
TX,"Progenity, Inc.-Fuller Dr.",2021-06-04,51.0,Irving,Dallas,,warn_tx.json
TX,Electronic Transaction Consultants,2021-06-07,34.0,Richardson,Dallas,,warn_tx.json
TX,TT Electronics (IRC),2021-06-16,73.0,Corpus Christi,Nueces,,warn_tx.json
TX,"XPO Logistics Supply Chain, LLC",2021-07-01,29.0,San Antonio,Bexar,,warn_tx.json
TX,Turner Industries,2021-07-01,250.0,Paris,Lamar,,warn_tx.json
TX,"Cubic ITS, Inc.",2021-07-01,80.0,Sugar Land,Fort Bend,,warn_tx.json
TX,Fusion Logistics Inc. - Farmers Branch,2021-07-03,57.0,Farmers Branch,Dallas,,warn_tx.json
TX,Fusion Logistics Inc. - Garland,2021-07-03,50.0,Garland,Dallas,,warn_tx.json
TX,Fusion Logistics  Inc. - Coppell,2021-07-03,62.0,Coppell,Dallas,,warn_tx.json
TX,Fusion Logistics Inc. - Ft. Worth,2021-07-03,53.0,Fort Worth,Tarrant,,warn_tx.json
TX,Fusion Logistics Inc. - Houston,2021-07-03,81.0,Houston,Harris,,warn_tx.json
TX,Tranter Inc.,2021-07-07,78.0,Wichita Falls,Wichita,,warn_tx.json
TX,U.S. Well Services - Pleasanton,2021-07-09,66.0,Pleasanton,Atascosa,,warn_tx.json
TX,Crothall Healthcare-DeTar Healthcare,2021-07-27,53.0,Victoria,Victoria,,warn_tx.json
TX,Management & Training-Willacy County Regional Correction,2021-07-27,186.0,Raymondville,Willacy,,warn_tx.json
TX,Interim Healthcare-San Antonio,2021-08-02,366.0,San Antonio,Bexar,,warn_tx.json
TX,Garland Behvaioral Hospital,2021-08-09,119.0,Garland,Dallas,,warn_tx.json
TX,Basic Energy Services-Denver City,2021-08-17,57.0,Denver City,Yoakum,,warn_tx.json
TX,Basic Energy Services-Andrews2,2021-08-17,63.0,Andrews,Andrews,,warn_tx.json
TX,Basic Energy Services-Big Springs2,2021-08-17,135.0,Big Spring,Howard,,warn_tx.json
TX,Basic Energy Services-Ft Worth-ALM Regent,2021-08-17,120.0,Ft. Worth,Tarrant,,warn_tx.json
TX,Basic Energy Services-Andrews,2021-08-17,63.0,Andrews,Andrews,,warn_tx.json
TX,Basic Energy Services-Kennedy,2021-08-17,56.0,Kenedy,Karnes,,warn_tx.json
TX,Amentum,2021-08-30,92.0,New Boston,Bowie,,warn_tx.json
TX,Leidos-Killeen,2021-08-30,60.0,Killeen,Bell,,warn_tx.json
TX,CEVA Logistics - Raytheon Facility,2021-09-09,87.0,Carrollton,Denton,,warn_tx.json
TX,Disney Streaming Technology LLC,2021-09-09,63.0,The Woodlands,Montgomery,,warn_tx.json
TX,The Woodlands Enterprises LLC,2021-09-09,181.0,The Woodlands,Montgomery,,warn_tx.json
TX,The Children's Shelter-Family Tapestry,2021-09-22,41.0,San Antonio,Bexar,,warn_tx.json
TX,NPL,2021-09-27,60.0,Garland,Dallas,,warn_tx.json
TX,NPL - Shiloh Rd.,2021-09-27,6.0,Garland,Dallas,,warn_tx.json
TX,InterContinental-Stephen F Austin,2021-09-30,35.0,Austin,Travis,,warn_tx.json
TX,Luminant Mining Co.-Martin Lake Liberty Mine,2021-10-11,160.0,Tatum,Rusk,,warn_tx.json
TX,"Odle Management Group, LLC",2021-10-29,134.0,El Paso,El Paso,,warn_tx.json
TX,Zillow Group,2021-11-04,32.0,Coppell,Dallas,,warn_tx.json
TX,YMCA - Waco,2021-11-04,127.0,Waco,McLennan,,warn_tx.json
TX,Cypress Creek Emergency Medical Services,2021-11-13,102.0,Spring,Montgomery,,warn_tx.json
TX,"Marshal S. Frumin, M.D.",2021-11-23,6.0,Sugar Land,Fort Bend,,warn_tx.json
TX,Laredo Transit Management-El Metro Transit,2021-11-30,168.0,Laredo,Webb,,warn_tx.json
TX,"Change Healthcare Operations, LLC",2021-12-06,145.0,Greenville,Hunt,,warn_tx.json
TX,Central Freight Lines - San Antonio,2021-12-13,66.0,San Antonio,Bexar,,warn_tx.json
TX,Central Freight Lines,2021-12-13,153.0,Waco,McLennan,,warn_tx.json
TX,Central Freight Lines - Houston,2021-12-13,162.0,Houston,Harris,,warn_tx.json
TX,"Central Freight Lines, Inc.",2021-12-13,292.0,Ft. Worth,Tarrant,,warn_tx.json
TX,"Monitronics International, Inc. dba Brinks Home",2021-12-16,42.0,Dallas,Dallas,,warn_tx.json
TX,"Stearns Lending, LLC - Corporate Dr.",2022-01-06,348.0,Lewisville,Denton,,warn_tx.json
TX,Dynamic Foods,2022-01-24,80.0,Lubbock,Lubbock,,warn_tx.json
TX,Amentum,2022-01-28,178.0,New Boston,Bowie,,warn_tx.json
TX,"Cognosante, LLC",2022-02-15,84.0,McAllen,Hidalgo,,warn_tx.json
TX,Management & Training Corp. - MTC Medical LLC  (Giles W. Dalby Correctional Facility),2022-03-01,206.0,Post,Garza,,warn_tx.json
TX,Sev1Tech,2022-03-07,62.0,Fort Hood,Bell,,warn_tx.json
TX,"Master Brand Home Products, LLC",2022-03-08,109.0,Weslaco,Hidalgo,,warn_tx.json
TX,"ABM Industries Groups, LLC - Houston 1",2022-03-15,31.0,Houston,Harris,,warn_tx.json
TX,"ABM Industries Groups, LLC - Houston 2",2022-03-15,26.0,Houston,Harris,,warn_tx.json
TX,"ABM Industries Groups, LLC - Fulbright Tower",2022-03-15,18.0,Houston,Harris,,warn_tx.json
TX,"ABM Industries Groups, LLC - Houston 4",2022-03-15,19.0,Houston,Harris,,warn_tx.json
TX,Devereux Advanced Behavioral Health,2022-03-28,122.0,Victoria,Victoria,,warn_tx.json
TX,"Michaels Stores Procurement Company, Inc.",2022-04-27,202.0,Fort Worth,Tarrant,,warn_tx.json
TX,Dillard's - Wichita Falls,2022-05-12,81.0,Wichita Falls,Wichita,,warn_tx.json
TX,"Schenker, Inc. - Kraft",2022-06-06,45.0,Fort Worth,Tarrant,,warn_tx.json
TX,"Schenker, Inc. - Kraft, 1006 Railhead",2022-06-06,85.0,Fort Worth,Tarrant,,warn_tx.json
TX,Zillow Group,2022-06-17,32.0,Coppell,Dallas,,warn_tx.json
TX,The Coleman Company-Newell Brand,2022-06-23,47.0,New Braunfels,Comal,,warn_tx.json
TX,First Guaranty Mortgage Corp.,2022-06-24,428.0,Plano,Collin,,warn_tx.json
TX,ABM@Avis DFW,2022-06-28,143.0,Irving,Dallas,,warn_tx.json
TX,KeHe Distributors Inc.-Flower Mound,2022-06-30,313.0,Flower Mound,Denton,,warn_tx.json
TX,General Information Services dba HireRight,2022-07-01,36.0,Dallas,Dallas,,warn_tx.json
TX,Multi Color Corporation,2022-07-05,45.0,Dallas,Dallas,,warn_tx.json
TX,"S&B Fabrication Services,Ltd.",2022-07-06,83.0,Baytown,Chambers,,warn_tx.json
TX,ION Geophysical Corporation,2022-07-19,125.0,Houston,Harris,,warn_tx.json
TX,Pearl South Padre Island Hotel and Resort,2022-07-19,115.0,South Padre Is.,Cameron,,warn_tx.json
TX,Food City Supermarkets,2022-07-19,90.0,El Paso,El Paso,,warn_tx.json
TX,"Captel Service Specialists, LLC",2022-07-20,110.0,Arlington,Tarrant,,warn_tx.json
TX,Seville Farms @ Mansfield,2022-07-25,64.0,Mansfield,Tarrant,,warn_tx.json
TX,Seville Farms @ Tyler,2022-07-25,72.0,Winona,Smith,,warn_tx.json
TX,Seville Farms @ Los Fresnos,2022-07-25,92.0,Los Fresnos,Cameron,,warn_tx.json
TX,F 45 Training Inc.,2022-07-26,78.0,Austin,Travis,,warn_tx.json
TX,Plano Enterprise Mobility Facility,2022-07-27,69.0,Plano,Collin,,warn_tx.json
TX,"GXO Logistics of Texas, LLC",2022-07-28,116.0,Fort Worth,Tarrant,,warn_tx.json
TX,Signify Health LLC - Dallas,2022-08-09,29.0,Dallas,Dallas,,warn_tx.json
TX,Signify Health LLC - Austin,2022-08-10,9.0,Austin,Travis,,warn_tx.json
TX,Spirit Airlines,2022-08-19,134.0,Dallas,Dallas,,warn_tx.json
TX,ABM Industries - 902,2022-08-23,13.0,Houston,Harris,,warn_tx.json
TX,ABM Industries - 909,2022-08-23,5.0,Houston,Harris,,warn_tx.json
TX,ABM Industries - 920,2022-08-23,9.0,Houston,Harris,,warn_tx.json
TX,ABM Industries - 915 Gessner,2022-08-23,13.0,Houston,Harris,,warn_tx.json
TX,ABM Industries - 1120,2022-08-23,9.0,Houston,Harris,,warn_tx.json
TX,ABM Industries - 1140,2022-08-23,8.0,Houston,Harris,,warn_tx.json
TX,Southern Star Express LLC - Fort Worth,2022-08-24,39.0,Fort Worth,Denton,,warn_tx.json
TX,"Southern Star Express, LLC (DDF8)",2022-08-24,55.0,Arlington,Tarrant,,warn_tx.json
TX,"Merit Medical Systems, Inc.",2022-08-25,117.0,Houston,Harris,,warn_tx.json
TX,ASARCO Amarillo Refinery,2022-08-29,57.0,Amarillo,Potter,,warn_tx.json
TX,Home Point Financial Corporation,2022-08-31,526.0,Dallas,Collin,,warn_tx.json
TX,"S&B Fabrication Services,Ltd.",2022-09-09,53.0,Baytown,Chambers,,warn_tx.json
TX,Sealed Air Corporation,2022-09-13,49.0,Carrollton,Denton,,warn_tx.json
TX,Rubbermaid Commercial Products LLc,2022-09-14,64.0,El Paso,El Paso,,warn_tx.json
TX,Sodexo - CHI Saint Luke's McNair,2022-09-19,15.0,Houston,Harris,,warn_tx.json
TX,Sodexo - CHI St Luke's Baylor Medical Center,2022-09-19,99.0,Houston,Harris,,warn_tx.json
TX,The James Skinner Company,2022-09-22,179.0,Paris,Lamar,,warn_tx.json
TX,Quarter North Energy LLC,2022-10-01,43.0,Houston,Harris,,warn_tx.json
TX,Valley International Cold Storage LLC,2022-10-04,64.0,Harlingen,Cameron,,warn_tx.json
TX,"Rev.com, Inc",2022-10-07,85.0,Austin,Travis,,warn_tx.json
TX,Hill Defense and Federal Solutions,2022-10-11,134.0,San Antonio,Bexar,,warn_tx.json
TX,"GXO Logistics of Texas, LLC (Lancaster)",2022-10-13,206.0,Lancaster,Dallas,,warn_tx.json
TX,"GXO Logistics of Texas, LLC (Dallas)",2022-10-13,56.0,Dallas,Dallas,,warn_tx.json
TX,"Westex Security Services, Inc.",2022-10-14,7.0,Houston,Harris,,warn_tx.json
TX,DXP Enterprises,2022-10-14,4.0,Houston,Harris,,warn_tx.json
