notice_date,company_raw,county,n_employees,layoff_type,city,source,state
2025-04-25,PULAU Corporation - 650A,San Bernardino County,17.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,PULAU Corporation - 820,San Bernardino County,25.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,PULAU Corporation - 6222,San Bernardino County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,PULAU Corporation - GMDT,San Bernardino County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,PULAU Corporation - 827,San Bernardino County,43.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,PULAU Corporation - 863,San Bernardino County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,PULAU Corporation - 891,San Bernardino County,32.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-25,"Building Robotics, Inc.",Alameda County,48.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,MV Transportation 4512,Monterey County,19.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,MV Transportation 4499,Monterey County,81.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,T. Marzetti,Santa Clara County,78.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Primo Brands, Inc.",Santa Clara County,38.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,Cardinal,San Bernardino County,45.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-29,CJ Logistics America,Riverside County,111.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,MV Transportation - 3990,Santa Clara County,37.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,MV Transportation - 2240,Santa Clara County,197.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,MV Transportation - 13550,Santa Clara County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"NetApp, Inc.",Santa Clara County,56.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-29,Thermo Fisher Scientific,Los Angeles County,11.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,Kaiser Foundation Hospitals 1600,Placer County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,Kaiser Foundation Hospitals 1660,Placer County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,Kaiser Foundation Hospitals 2025,Sacramento County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,Kaiser Foundation Hospitals 401,Sonoma County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,Sky Zone,Orange County,56.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-30,"Newark Group, Inc.",Los Angeles County,74.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-29,Van's Corporate Headquarters,Orange County,82.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-29,"GXO Logistics Supply Chain, Inc.",San Bernardino County,41.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,4670 Unitek Learning Education Group Corp.,Alameda County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,21615 Unitek Learning Education Group Corp.,Alameda County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,1401 Unitek Learning Education Group Corp.,Contra Costa County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,333 Unitek Learning Education Group Corp.,Kern County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,1401 Unitek Learning Education Group Corp.,Orange County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,HUB Unitek Learning Education Group Corp.,Orange County,29.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,4330 Unitek Learning Education Group Corp.,Sacramento County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,257 Unitek Learning Education Group Corp.,San Mateo County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,6800 Unitek Learning Education Group Corp.,Santa Clara County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-01,Sonoco,Los Angeles County,46.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-29,"NGM Biopharmaceuticals, Inc.",San Mateo County,85.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-01,DHL Supply Chain,San Bernardino County,346.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,23andMe,San Francisco County,250.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,Urban Alchemy,San Francisco County,57.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-29,Pride Industries,Solano County,58.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-04-30,St. Vincent's School for Boys,Marin County,52.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-30,Community Action Marin,Marin County,43.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Primo Brands,Alameda County,11.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-02,"MemorialCare Long Beach Medical Center and Women's
Hospital Long Beach",Los Angeles County,115.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Primo Brands,Sacramento County,8.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-02,Atria Wealth Solutions,San Diego County,82.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Primo Brands,San Francisco County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (4001)",Amador County,18.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (5905)",Del Norte County,12.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (475-750)",Lassen County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (San Quentin)",Marin County,14.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. 100 Prison Rd.",Sacramento County,17.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (300 Prison)",Sacramento County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (7707 Austin)",San Joaquin County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (2100)",Solano County,22.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (1600)",Sonoma County,15.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-28,"Center Point, Inc. (5100)",Tuolumne County,17.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Primo Brands,Solano County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"tkMomentum, Inc.",Nevada County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-01,tkMomentum Inc. (251 Auburn),Placer County,16.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-01,"tkMomentum, Inc.",Sacramento County,60.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-01,Pliant Therapeutics,San Mateo County,69.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-01,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",Clark County,2.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",Los Angeles County,131.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"(Remote Employees) Ford, Walker, Haggerty & Behar, LLP
(FWHB)",Los Angeles County,81.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",Orange County,9.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",Riverside County,3.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",San Diego County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-01,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",Santa Clara County,11.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-29,Elijah House Foundation,Butte County,15.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-29,Elijah House Foundation,Contra Costa County,31.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-29,Elijah House Foundation,Monterey County,31.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-05,Anthony International,Los Angeles County,325.0,Layoff Temporary,,ca_2024_25.pdf,CA
2025-05-06,L.A. Turbine,Los Angeles County,34.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-05,SSB Manufacturing Company,Riverside County,180.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-06,Air Distribution Technologies,Riverside County,111.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-07,Surfair Mobility,Dallas County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-06,"10x Genomics, Inc. (5500)",Alameda County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-06,"10x Genomics, Inc. (6210)",Alameda County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-06,"10x Genomics, Inc. (6230)",Alameda County,88.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Chevron (100),Contra Costa County,18.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Chevron (850),Contra Costa County,13.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Chevron,Kern County,14.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-02,Chevron,Los Angeles County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-08,Reyes Coca-Cola Bottling,Los Angeles County,62.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-05,"Thrifty Payless, Inc. (Rite Aide)",Los Angeles County,297.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-04-30,Downtown College Preparatory - Alum Rock Middle School,Santa Clara County,20.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-30,Downtown College Preparatory - Administrative Offices,Santa Clara County,9.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-30,Downtown College Preparatory - El Primero High School,Santa Clara County,48.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-04-30,Downtown College Preparatory - El Camino Middle School,Santa Clara County,22.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-07,Lamps Plus,Los Angeles County,3.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-09,Colosseum Athletics,Los Angeles County,35.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-08,"Insitro, Inc.",San Mateo County,63.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-09,RTX,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-12,Kaiser Foundation Hospitals,Contra Costa County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-12,Kaiser Foundation Hospitals (1450),Contra Costa County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-12,Kaiser Foundation Hospitals (1460),Contra Costa County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-09,First Student,Los Angeles County,88.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-13,Wells Fargo - 1655,Contra Costa County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-13,Wells Fargo -1755,Contra Costa County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-13,Microsoft - 770,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-13,Microsoft - 3201,Santa Clara County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-13,Microsoft - 1045,Santa Clara County,82.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-14,"Delicato Vineyards, LLC dba Delicato Family Wines",Sonoma County,15.0,"Closure Not known at
this time",,ca_2024_25.pdf,CA
2025-05-14,"Lakeshore Learning Materials, LLC - 2695",Los Angeles County,50.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-14,"Lakeshore Leaning Materials, LLC - 2649",Los Angeles County,10.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-14,"Lakeshore Learning Materials, LLC - 20974",Los Angeles County,21.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-14,Lakeshore Learning Materials - 2915,Los Angeles County,10.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-14,"Lakeshore Learning Materials, LLC - 2161",Los Angeles County,109.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-15,Amazon (SJC11 Facility),Santa Clara County,33.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-15,Amazon (SJC14 Facility),Santa Clara County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-15,Amazon (SJC31 Facility),Santa Clara County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-15,Amazon (SJC32 Facility),Santa Clara County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-15,UPS,Yolo County,355.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-16,"Niantic, Inc.",San Francisco County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-19,Seasons 52,Sacramento County,85.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-20,"Tend Exchange Subsidiary LLC and Delaware Tender Staffing
LLC",Los Angeles County,,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-16,"PMAB-5, LLC",San Mateo County,63.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-13,"L&T Precision, LLC",San Diego County,81.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-13,Chegg,Santa Clara County,88.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-19,Kaiser Foundation Hospitals,Alameda County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-19,Kaiser Foundation Hospitals,Alameda County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-19,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-21,Eikon Therapeutics Inc.,San Mateo County,55.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-21,Allergan Aesthetics,Orange County,202.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-21,"Creative Stone Mfg. Inc., DBA Coronado Stone Products",San Bernardino County,39.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-20,Cruise LLC,San Francisco County,22.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-22,AAPC Lounge Services,Los Angeles County,130.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-21,NBCUniversal Media (Bldg. 1440),Los Angeles County,13.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-21,"NBCUniversal Media (Bldgs. 1280, 1320, 1360, and 4250)",Los Angeles County,41.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-22,Six Flags Entertainment Corporation,Los Angeles County,56.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-22,Six Flags Entertainment Corporation,Orange County,65.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-22,Six Flags Entertainment Corporation,Solano County,19.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-22,Hewlett Packard Enterprise Company (HPE),Santa Clara County,61.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-23,Advanced Pressure Technology,Napa County,88.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,Wells Fargo,Contra Costa County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-22,"Pivot Bio, Inc.",Alameda County,62.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-27,LinkedIn Corporation,San Francisco County,60.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,LinkedIn Corporation,Santa Barbara County,11.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,LinkedIn Corporation,Santa Clara County,51.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,LinkedIn Corporation,Santa Clara County,159.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,"Liberty Residential Services, Inc. (2915)",San Diego County,35.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,"Liberty Residential Services, Inc. (1404)",San Diego County,31.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-27,"Liberty Residential Services, Inc.",San Diego County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-29,Earl of Sandwich Tavern Restaurant,Orange County,167.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-29,"Genentech, Inc.",San Mateo County,143.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-28,Google - Borregas,Santa Clara County,11.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-28,Google - Bordeaux,Santa Clara County,33.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-28,Google - Borregas,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-28,Google - Moffett,Santa Clara County,8.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-29,"Memorial Care Long Beach Medical Center and Miller
Children's and Women's Hospital",Los Angeles County,22.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-30,"Reyes Coca-Cola Bottling, L.L.C.",Monterey County,81.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-23,Walmart,San Mateo County,106.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-30,Alticor Inc.,Orange County,26.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-02,"Central Valley Training Center, Inc.",Fresno County,63.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-30,Menzies Aviation,Los Angeles County,46.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-06-02,Microsoft - 1045,Santa Clara County,7.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Microsoft - 445 & 455,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-29,"All-Rite Leasing, Inc.",Orange County,111.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-30,Cruise LLC,San Francisco County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-30,JAI's Inc.,Santa Clara County,7.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Berkeley,Alameda County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation - Fremont,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Oakland,Alameda County,13.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Pleasanton,Alameda County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Harbor City,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - 74 N. Pasadena,Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - 393 E. Walnut,Los Angeles County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - 75 Fair Oaks Ave.,Los Angeles County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - 99 S Oakland Ave,Los Angeles County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Yorba Linda,Orange County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Irvine,Orange County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Roseville,Placer County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - San Diego,San Diego County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - San Francisco,San Francisco County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Kaiser Foundation Hospitals - Vallejo,Solano County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Accelerate360 Distribution LLC,San Bernardino County,66.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-23,"GTM Wholesale Liquidators, Inc. dba GTM Discount General
Store",San Diego County,13.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-23,"GTM Wholesale Liquidators dba GTM Discount General Store -
Santee Store",San Diego County,9.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-23,"GTM Wholesale Liquidators, Inc. dba GTM Discount General
Store - Chula Vista Store",San Diego County,9.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-23,"GTM Wholesale Liquidators DBA Discount General Store -
Warehouse",San Diego County,18.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-04,Management & Training Corporation - Los Angeles Job Corps,Los Angeles County,226.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-04,"Swat Fame, Inc.",Los Angeles County,201.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-04,Harpoon Henry's Seafood Restaurant,Orange County,159.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-03,Mission Linen Supply,San Bernardino County,82.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Inland Empire Job Corps Center,San Bernardino County,134.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-04,Management & Training Corporation - San Diego Job Corps,San Diego County,199.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-05,"Sapango Inc., dba Tre Posti",Napa County,130.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-05-28,Amtrak - Lancaster LCS,Los Angeles County,19.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-05-28,Amtrak - Los Angeles (LMK),Los Angeles County,86.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-05-28,Amtrak - Santa Fe Depot,Los Angeles County,5.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-05-28,Amtrak San Bernardino Downtown SNB,San Bernardino County,99.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-05-28,Amtrak - Stuart Mesa Mechanical Facility (OSD),San Diego County,9.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-05-28,Amtrak - Moorpark,Ventura County,9.0,"Layoff Not known at
this time",,ca_2024_25.pdf,CA
2025-06-04,"Michaels Stores Procurement, Inc.",San Joaquin County,229.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-09,Blue Diamond Growers,Sacramento County,632.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-09,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-09,Kaiser Foundation Hospitals,Alameda County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-02,Prothena Biosciences Inc,San Mateo County,91.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Boston Scientific Corporation,Santa Clara County,23.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,"Career Systems Development Corporation - San Jose Job
Corps Center",Santa Clara County,133.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-10,Corteva Agriscience,Contra Costa County,11.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Del Frisco's Double Eagle Steakhouse,Los Angeles County,60.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-09,"Frito-Lay, Inc.",San Bernardino County,432.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-11,"Gilead Sciences, Inc.",San Diego County,36.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-24,CVS Health,San Joaquin County,6.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-10,Renesas Electronics Corporation - San Jose Campus,Santa Clara County,17.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Renesas Electronics Corporation - Milpitas Campus,Santa Clara County,39.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-13,Robert Kaufman Co.,Los Angeles County,1.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-06,"Loreto R. Sicam Jr, DMD, Inc.",Alameda County,6.0,Closure Temporary,,ca_2024_25.pdf,CA
2025-06-16,"CRST Expedited, Inc. dba CRST The Transportation Solution,
Inc.",Kern County,115.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-16,"MemorialCare Long Beach Medical Center and Miller
Children's and Women's Hospital",Los Angeles County,58.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,"CRST Expedited, Inc. dba CRST The Transportation Solution,
Inc.",Riverside County,104.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,"CRST Expedited, Inc. dba CRST The Transportation Solution,
Inc.",Riverside County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Crothall Healthcare - Lakewood Regional Medical Center,Los Angeles County,39.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Morrison Healthcare - Lakewood Regional Medical Center,Los Angeles County,40.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Morrison Healthcare - Placentia Linda Hospital,Los Angeles County,21.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Crothall Healthcare - Los Alamitos Medical Center,Orange County,41.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-10,Morrison Healthcare - Los Alamitos Medical Center,Orange County,32.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-17,LPL Financial LLC,San Diego County,70.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,"Planned Parenthood Mar Monte, Inc.",Santa Clara County,10.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-17,Paramount Global -1575 Gower,Los Angeles County,41.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-17,Paramount Global - 5555 Melrose,Los Angeles County,47.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-18,"McDonald's Restaurants of California, Inc.",Los Angeles County,87.0,Layoff Temporary,,ca_2024_25.pdf,CA
2025-05-23,Walmart (640),Santa Clara County,129.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-23,Walmart (840),Santa Clara County,135.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-23,Walmart (860),Santa Clara County,98.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-05-23,Walmart (680),Santa Clara County,19.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,Kaiser Foundation Hospitals,Alameda County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,Kaiser Foundation Hospitals,Los Angeles County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,Kaiser Foundation Hospitals,Los Angeles County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,Kaiser Foundation Hospitals (74 N),Los Angeles County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-16,Kaiser Foundation Hospitals,Riverside County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-18,"Scout Distribution, LLC - City of Industry",Los Angeles County,87.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-18,"Scout Distribution, LLC - San Diego",San Diego County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
